approve_cutoff,decline_cutoff,approved_accounts,review_accounts,declined_accounts,approval_rate,review_rate,decline_rate,historical_approved_bad_rate,historical_review_bad_rate,historical_declined_bad_rate,historical_bad_capture_rate,historical_good_route_out_rate,approved_ead,review_ead,declined_ead,approved_expected_loss_proxy,review_expected_loss_proxy,declined_expected_loss_proxy,approved_el_rate,review_el_rate,declined_el_rate,route_ead_total,route_el_total,route_share_total,frontier_type,pareto_nondominated
0.021642692308890363,0.03349045168371278,8367,8366,66931,0.10000717154331612,0.09999521897112258,0.7999976094855613,0.014103023783912991,0.02868754482428879,0.20666059075764592,0.9916842847075406,0.881264933644241,122805650.0,111329475.0,973786450.0,1264857.172053168,2044170.9312347053,137113847.92839503,0.01029966595228451,0.01836145307641759,0.14080484271309693,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.03349045168371278,0.04713356750200815,16733,8366,58565,0.20000239051443872,0.09999521897112258,0.7000023905144387,0.021394848502958225,0.04434616304087975,0.22984717834884316,0.9747709654686398,0.7643003137864525,234135125.0,107081950.0,866704500.0,3309028.103287874,2863228.0944086504,134250619.83398637,0.014132984545944884,0.026738662252682645,0.15489779946220006,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.04713356750200815,0.06360944048234443,25099,8367,50198,0.2999976094855613,0.10000717154331612,0.5999952189711226,0.02904498187178772,0.06489781283614199,0.2573409299175266,0.9486257928118393,0.6492212914183724,341217075.0,105493950.0,761210550.0,6172256.197696524,3871360.6386530893,130379259.1953333,0.01808894293375126,0.03669746595565992,0.17127883894322446,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.06360944048234443,0.08515207601719335,33466,8366,41832,0.40000478102887743,0.09999521897112258,0.5,0.03800872527341182,0.08857279464499163,0.29109294320137696,0.9103594080338266,0.5366036214986901,446711025.0,107606625.0,653603925.0,10043616.836349614,5317257.357230708,125062001.8381026,0.022483476507770574,0.049413847495269995,0.19134218301718828,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.08515207601719335,0.11547320448209,41832,8366,33466,0.5,0.09999521897112258,0.40000478102887743,0.04812105565117613,0.10363375567774324,0.3379549393414211,0.858139534883721,0.42685033249848864,554317650.0,110158825.0,543445100.0,15360874.193580322,7323777.691268316,117738224.14683427,0.02771132074466747,0.0664838036468555,0.21665155164125,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.11547320448209,0.16256682009957604,50198,8367,25099,0.5999952189711226,0.10000717154331612,0.2999976094855613,0.05737280369735846,0.1546551930201984,0.39905972349495994,0.7970401691331924,0.31891067161815934,664476475.0,117888200.0,425556900.0,22684651.884848636,10808398.459465623,106929825.68736866,0.0341391346997629,0.09168346331070984,0.2512703370274778,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.16256682009957604,0.24170213662124707,58565,8366,16733,0.7000023905144387,0.09999521897112258,0.20000239051443872,0.07127123708699735,0.2155151804924695,0.49082651048825676,0.7058491895701198,0.21710280104787402,782364675.0,126083225.0,299473675.0,33493050.344314262,16730943.391003618,90198882.29636504,0.042810023783747986,0.1326976161262025,0.30119135612292147,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
0.24170213662124707,0.40001016517331023,66931,8366,8367,0.7999976094855613,0.09999521897112258,0.10000717154331612,0.08930092184488503,0.3556060243844131,0.6260308354248835,0.5787878787878787,0.12263580620088091,908447900.0,140328225.0,159145450.0,50223993.73531787,29208901.608262256,60989980.68810278,0.055285497093799076,0.20814701823715262,0.38323420926016283,1207921575.0,140422876.0316829,1.0,DUAL_CUTOFF,True
