approve_cutoff,decline_cutoff,approved_accounts,review_accounts,declined_accounts,approval_rate,review_rate,decline_rate,historical_approved_bad_rate,historical_review_bad_rate,historical_declined_bad_rate,historical_bad_capture_rate,historical_good_route_out_rate,approved_ead,review_ead,declined_ead,approved_expected_loss_proxy,review_expected_loss_proxy,declined_expected_loss_proxy,approved_el_rate,review_el_rate,declined_el_rate,route_ead_total,route_el_total,route_share_total,review_capacity,frozen_approve_cutoff,frozen_decline_cutoff
0.0399672145665592,0.05478431640153796,20916,8367,54381,0.25,0.10000717154331612,0.6499928284566838,0.025100401606425703,0.05509740647782957,0.2428053915889741,0.9630021141649049,0.7064945159340185,287988700.0,106432650.0,813500225.0,4627593.253973028,3352485.667538845,132442797.11017105,0.016068662603682116,0.03149865823634801,0.16280609769981447,1207921575.0,140422876.0316829,1.0,0.1,0.0399672145665592,0.05478431640153796
0.0399672145665592,0.07368980049234702,20916,16733,46015,0.25,0.20000239051443872,0.5499976094855613,0.025100401606425703,0.06555907488196976,0.273128327719222,0.9630021141649049,0.7064945159340185,287988700.0,211610975.0,708321900.0,4627593.253973028,7836473.433240253,127958809.34446964,0.016068662603682116,0.0370324527508096,0.18065064675322,1207921575.0,140422876.0316829,1.0,0.2,0.0399672145665592,0.07368980049234702
0.0399672145665592,0.09897918199853253,20916,25099,37649,0.25,0.2999976094855613,0.4500023905144387,0.025100401606425703,0.07574006932547113,0.31246513851629526,0.9630021141649049,0.7064945159340185,287988700.0,320019250.0,599913625.0,4627593.253973028,14022848.174315881,121772434.603394,0.016068662603682116,0.043818764572180834,0.2029832788068349,1207921575.0,140422876.0316829,1.0,0.3,0.0399672145665592,0.09897918199853253
0.0399672145665592,0.13596435453138858,20916,33465,29283,0.25,0.3999928284566839,0.3500071715433161,0.025100401606425703,0.08800239055729867,0.366082710104839,0.9630021141649049,0.7064945159340185,287988700.0,434288425.0,485644450.0,4627593.253973028,22898500.824602664,112896781.95310722,0.016068662603682116,0.05272648200237587,0.2324679751886534,1207921575.0,140422876.0316829,1.0,0.4,0.0399672145665592,0.13596435453138858
0.0399672145665592,0.19642304411569916,20916,41832,20916,0.25,0.5,0.25,0.025100401606425703,0.10685599541021228,0.4396156052782559,0.9630021141649049,0.7064945159340185,287988700.0,555563525.0,364369350.0,4627593.253973028,36161828.80154146,99633453.97616842,0.016068662603682116,0.06509035812158738,0.2734408203548636,1207921575.0,140422876.0316829,1.0,0.5,0.0399672145665592,0.19642304411569916
