cohort,cohort_start,accounts,good_accounts,bad_accounts,bad_rate,loan_amount,bad_associated_loan_amount,avg_fico,avg_dti,avg_revenue,avg_loan_amount,median_fico,median_dti,median_revenue,median_loan_amount
2012-09,2012-09-01,6087,5136,951,0.15623459832429767,77027750.0,13158350.0,701.8325940528996,17.417082306554946,66066.94172827336,12654.468539510432,692.0,17.25,58000.0,10925.0
2012-10,2012-10-01,6263,5301,962,0.15360051093725052,82042125.0,14091825.0,700.8424876257385,17.621317260098966,66195.47171962316,13099.493054446752,692.0,17.4,56500.0,11500.0
2012-11,2012-11-01,6382,5353,1029,0.16123472265747416,87696350.0,15463975.0,699.1310717643372,17.868973675963638,71362.10279692886,13741.201817612035,692.0,17.66,60992.0,12000.0
2012-12,2012-12-01,6066,5150,916,0.15100560501153973,94090450.0,15222050.0,695.648285525882,17.365133531157255,81122.58662050776,15511.11935377514,687.0,17.01,70000.0,14587.5
2013-01,2013-01-01,6872,5822,1050,0.15279394644935973,105074375.0,17347875.0,693.8139551804423,17.39537252619322,74952.32425494766,15290.217549476136,687.0,17.02,65000.0,14425.0
2013-02,2013-02-01,7561,6401,1160,0.1534188599391615,120171375.0,19610400.0,696.0062161089803,17.945668562359455,76465.00998412908,15893.582198121941,692.0,17.68,65000.0,15000.0
2013-03,2013-03-01,8273,7073,1200,0.14505016318143357,127643500.0,19261175.0,698.7254925661791,17.61790765139612,75541.00991176114,15428.925420041098,692.0,17.31,65000.0,15000.0
2013-04,2013-04-01,9419,7915,1504,0.1596772481155112,140125775.0,24069125.0,698.5745302049049,17.061836713026842,75291.89118696252,14876.926956152458,692.0,16.62,65000.0,13750.0
2013-05,2013-05-01,10350,8630,1720,0.16618357487922705,148036475.0,26431375.0,695.8599516908213,17.15570434782615,70547.40673816422,14303.041062801933,692.0,16.84,60000.0,12500.0
2013-06,2013-06-01,10899,9138,1761,0.16157445637214424,158063375.0,27676525.0,696.6279475181209,17.007166712542414,71150.28019084319,14502.557574089366,692.0,16.74,61000.0,13000.0
2013-07,2013-07-01,11910,10056,1854,0.15566750629722922,170776825.0,28188575.0,696.9896305625525,16.89246179680946,71615.07627371956,14338.94416456759,692.0,16.51,62000.0,12375.0
2013-08,2013-08-01,12674,10733,1941,0.15314817737099573,180032675.0,29038675.0,698.1795802430172,16.784952658986892,72118.66892693703,14204.882041975698,692.0,16.465,62000.0,12000.0
2013-09,2013-09-01,12987,10935,2052,0.158004158004158,187911125.0,31480625.0,697.1086856086856,17.069448679448733,71778.07596673598,14469.171094171094,692.0,16.76,62000.0,12500.0
2013-10,2013-10-01,14127,11910,2217,0.15693353153535783,204744300.0,34610200.0,697.7089261697458,17.436593048771904,71427.72817937288,14493.11955829263,692.0,17.14,62000.0,12700.0
2013-11,2013-11-01,14720,12454,2266,0.15394021739130434,215992725.0,35380675.0,696.5353260869565,17.354449048913033,73914.29228736412,14673.418817934782,692.0,16.97,65000.0,13000.0
2013-12,2013-12-01,15012,12713,2299,0.1531441513455902,224040475.0,36774400.0,696.7735478284039,17.254322541966417,76077.3153117506,14924.092392752465,692.0,16.955,65000.0,13200.0
2014-01,2014-01-01,15614,13137,2477,0.1586396823363648,232414050.0,38597700.0,693.7859292942231,17.52063596772119,75430.77100806967,14884.978224670167,687.0,17.22,65000.0,13000.0
2014-02,2014-02-01,15205,12680,2525,0.16606379480434066,228751475.0,39377600.0,694.296941795462,17.521336402499244,76153.05692666883,15044.49029924367,687.0,17.28,65000.0,13600.0
2014-03,2014-03-01,16194,13445,2749,0.16975422996171421,239536875.0,43193750.0,693.4382178584661,17.382583055452653,74465.3718852661,14791.705261207855,687.0,17.14,65000.0,13000.0
2014-04,2014-04-01,18172,14852,3320,0.18269865727492846,263369025.0,51580025.0,694.569612590799,17.24367378384325,75318.88784118422,14493.122661237068,687.0,16.83,65000.0,12500.0
2014-05,2014-05-01,18098,14777,3321,0.18350093933031275,260631925.0,51227025.0,695.680848712565,17.294038015250187,74698.96496187427,14401.14515416068,687.0,17.04,65000.0,12150.0
2014-06,2014-06-01,16186,13061,3125,0.19306808352897567,236150625.0,49509425.0,695.1181267762264,17.423967008525867,73905.15451192389,14589.807549734338,687.0,17.155,64000.0,12700.0
2014-07,2014-07-01,27547,22373,5174,0.18782444549315716,398321825.0,81210750.0,694.0950012705558,17.584555486985966,73724.30761135517,14459.717029077576,687.0,17.28,64000.0,12325.0
2014-08,2014-08-01,17730,14394,3336,0.18815566835871406,259557025.0,52614000.0,697.1799492385787,18.431454596728706,76217.91927129161,14639.42611393119,687.0,17.83,65000.0,12600.0
2014-09,2014-09-01,9960,8081,1879,0.18865461847389559,146371125.0,29054400.0,697.6371987951808,18.47627108433733,76862.72576004015,14695.89608433735,692.0,18.01,65000.0,12800.0
2014-10,2014-10-01,36072,28969,7103,0.1969117320913728,518141400.0,108494175.0,692.3135534486582,18.8209469948991,72973.971146873,14364.088489687292,687.0,18.27,62000.0,12000.0
2014-11,2014-11-01,22957,18536,4421,0.19257742736420264,331556250.0,69067450.0,693.2876464694864,18.681599076534457,72589.25662063863,14442.49030796707,687.0,18.04,62000.0,12000.0
2014-12,2014-12-01,9367,7636,1731,0.18479769403224083,138675900.0,27067075.0,697.7825878082631,18.050643749332753,77704.00552578202,14804.729369061599,692.0,17.41,65000.0,13000.0
2015-01,2015-01-01,32216,25758,6458,0.2004593990563695,474901275.0,101523625.0,693.5432704246338,18.935162341693633,75086.75674509558,14741.162000248323,687.0,18.355,64000.0,13000.0
2015-02,2015-02-01,21656,17458,4198,0.19384927964536386,323130225.0,66626375.0,694.6685445142224,18.897478297007833,74321.79465090504,14921.048439231621,687.0,18.28,63700.0,13150.0
2015-03,2015-03-01,22931,18152,4779,0.20840783219222886,339895075.0,75124525.0,693.8830840347129,19.070596136234762,74861.98660721288,14822.514281976364,687.0,18.54,64000.0,13000.0
2015-04,2015-04-01,31785,25276,6509,0.20478212993550418,465884250.0,101788625.0,694.5786534528866,18.87263614912694,75493.51746389804,14657.361963190184,687.0,18.33,64077.0,12800.0
2015-05,2015-05-01,28711,22829,5882,0.20486921389014665,418619950.0,91802250.0,694.7810943540803,18.81796767789353,75196.76481244128,14580.472641147991,687.0,18.21,63720.0,12500.0
2015-06,2015-06-01,25446,20152,5294,0.20804841625402815,368740900.0,82407500.0,695.4544918651261,18.797422777646755,74364.05110822918,14491.114517016427,687.0,18.21,62993.0,12100.0
2015-07,2015-07-01,41053,32753,8300,0.20217767276447518,597501225.0,130789675.0,696.0058461013812,19.249955910652123,76023.95965264422,14554.386402942539,687.0,18.74,65000.0,12250.0
2015-08,2015-08-01,31701,25362,6339,0.199962146304533,470799725.0,100706900.0,695.9093877164759,18.59624270527739,75743.80804296391,14851.257846755623,687.0,17.92,65000.0,13000.0
2015-09,2015-09-01,25150,19970,5180,0.20596421471172963,378938975.0,83119550.0,696.9450298210736,18.887348310139163,78288.40196660042,15067.15606361829,687.0,18.4,65000.0,13200.0
2015-10,2015-10-01,42986,34798,8188,0.1904806215977295,624220100.0,128443550.0,696.38926627274,18.864783650490754,77587.00031684739,14521.4744335365,687.0,18.35,65000.0,12000.0
2015-11,2015-11-01,32907,26368,6539,0.1987115203452153,475687625.0,102627550.0,696.7335369374297,19.03314674689286,77959.91776065883,14455.514784088491,687.0,18.43,65000.0,12000.0
2015-12,2015-12-01,39001,30865,8136,0.2086100356401118,560223125.0,127133475.0,696.18999512833,19.151718417476783,78849.05842568142,14364.327196738544,687.0,18.6,65000.0,12000.0
2016-01,2016-01-01,28396,22935,5461,0.19231581912945486,435540825.0,90698775.0,697.7977179884491,18.979200943794957,84471.10696612194,15338.104838709678,692.0,18.31,71631.5,14000.0
2016-02,2016-02-01,34597,27864,6733,0.1946122496170188,518952700.0,108965500.0,697.1115414631327,19.553127727837936,81017.33378703361,14999.93352024742,692.0,18.83,68957.0,13000.0
2016-03,2016-03-01,48927,38337,10590,0.216444907719664,719869100.0,164358925.0,697.9784270443722,19.4718192409099,78122.01047458457,14713.125677029044,692.0,18.57,65000.0,12250.0
2016-04,2016-04-01,24099,17928,6171,0.25606871654425495,346331700.0,91187900.0,698.2843064027553,18.996030955641334,77380.94540271377,14371.206274119259,692.0,18.04,65000.0,12000.0
2016-05,2016-05-01,18106,13367,4739,0.26173644095879817,260701050.0,70547375.0,696.7394510107147,19.490748923009093,76250.14449961334,14398.599911631503,687.0,18.49,65000.0,12000.0
2016-06,2016-06-01,20732,15692,5040,0.24310245031834846,301644875.0,79443650.0,698.6637565116728,18.118136696893682,79325.40341356356,14549.723856839668,692.0,17.49,68000.0,12000.0
2016-07,2016-07-01,21724,15943,5781,0.26611121340452953,303343250.0,85943375.0,695.8455855275272,17.844316424231256,75998.88736742774,13963.508101638741,687.0,17.58,65000.0,12000.0
2016-08,2016-08-01,22258,16436,5822,0.2615688741126786,315721775.0,88932450.0,695.3464596998832,17.861917962081137,79269.28228771678,14184.642600413334,687.0,17.494999999999997,66500.0,12000.0
2016-09,2016-09-01,16906,12704,4202,0.24855081036318466,237475225.0,64731925.0,697.3848337868212,17.852305098781464,79752.85347450612,14046.801431444457,687.0,17.44,68000.0,12000.0
2016-10,2016-10-01,18952,14699,4253,0.22440903334740397,263994450.0,63163975.0,698.2405287040946,18.51886080624726,81741.004172119,13929.6353946813,692.0,18.0,70000.0,12000.0
2016-11,2016-11-01,18994,14384,4610,0.24270822364957356,266302450.0,69640600.0,696.6999842055386,18.69923449510364,82391.87026482043,14020.345898704854,687.0,18.21,70000.0,12000.0
2016-12,2016-12-01,19366,14539,4827,0.24925126510379014,269818750.0,73432150.0,696.5404833212847,18.830097593720943,80653.740415677,13932.600950118765,687.0,18.38,69000.0,12000.0
2017-01,2017-01-01,16391,12673,3718,0.22683179793789274,237662150.0,58544200.0,698.2876273564762,18.538535171740605,83424.77107498013,14499.551583185894,692.0,17.8,70000.0,12000.0
2017-02,2017-02-01,13466,10339,3127,0.23221446606267637,197256375.0,49354250.0,698.3085548789544,18.361954552205486,82419.44305955742,14648.475790880737,692.0,17.85,70000.0,12000.0
2017-03,2017-03-01,17001,13101,3900,0.2293982706899594,245448200.0,61802525.0,699.1180224692665,18.436240221163462,82799.29673725073,14437.280159990589,692.0,17.71,70000.0,12000.0
2017-04,2017-04-01,13095,9978,3117,0.23802978235967925,188134125.0,48682550.0,699.7980526918672,18.8690500190912,82932.45945322642,14366.867124856815,692.0,17.98,70000.0,12000.0
2017-05,2017-05-01,16143,12277,3866,0.23948460633091742,227207000.0,59321225.0,699.0473889611596,18.858762311837786,82172.08012079539,14074.645357120733,692.0,18.08,70000.0,12000.0
2017-06,2017-06-01,15218,11620,3598,0.23643054277828887,213609875.0,55269350.0,700.3839203574714,18.47717899855426,82581.14100407412,14036.658890787226,692.0,17.78,70000.0,12000.0
2017-07,2017-07-01,14942,11344,3598,0.2407977513050462,206747850.0,55317775.0,699.7343059831347,19.099968545040834,81049.20566523891,13836.69187525097,692.0,17.88,70000.0,12000.0
2017-08,2017-08-01,15463,11922,3541,0.22899825389639786,211735425.0,53175950.0,700.5928345081808,19.15159994826357,82990.08498415576,13693.036603505141,692.0,17.59,70000.0,11200.0
2017-09,2017-09-01,13372,10033,3339,0.24970086748429554,195515100.0,54239775.0,702.9536344600658,20.048883487885078,86523.36027669755,14621.230930302123,692.0,18.23,72000.0,12000.0
2017-10,2017-10-01,11895,9256,2639,0.22185792349726777,170568125.0,43550475.0,706.5852038671711,19.56413703236653,85420.15928205129,14339.48087431694,697.0,17.8,71000.0,12000.0
2017-11,2017-11-01,12086,9562,2524,0.2088366705278835,174447200.0,41634375.0,707.6799189144465,19.265441833526367,85481.31852225716,14433.824259473771,702.0,17.48,72000.0,12000.0
2017-12,2017-12-01,10045,7900,2145,0.21353907416625187,149741725.0,37238150.0,708.6672473867595,19.27464111498262,87189.10901742162,14907.090592334494,702.0,17.09,72100.0,12000.0
2018-01,2018-01-01,8575,6904,1671,0.19486880466472303,129881825.0,28771050.0,710.341166180758,18.88331545189504,86835.13807346938,15146.568513119533,702.0,17.09,73000.0,12000.0
2018-02,2018-02-01,6731,5419,1312,0.19491903134749666,103530525.0,23114700.0,709.9967315406329,18.83469915317185,87147.4297400089,15381.150646263557,702.0,17.19,73000.0,12500.0
2018-03,2018-03-01,7151,5763,1388,0.1940987274507062,108824875.0,23661050.0,710.6645224444134,18.81159837784922,86411.688514893,15218.133827436723,702.0,17.12,72500.0,12000.0
2018-04,2018-04-01,6905,5546,1359,0.19681390296886314,102446375.0,23003300.0,709.802679217958,18.690611151339628,85814.1626430123,14836.549601737872,702.0,17.08,71500.0,12000.0
2018-05,2018-05-01,6619,5419,1200,0.18129626831847712,99216025.0,20274725.0,709.3879740142015,18.693231605982756,87482.11056352922,14989.579241577278,702.0,16.65,73258.0,12000.0
2018-06,2018-06-01,4880,4103,777,0.15922131147540983,72570950.0,13347900.0,710.3545081967213,18.099432377049148,92560.07389959015,14871.09631147541,702.0,16.22,74000.0,12000.0
2018-07,2018-07-01,4307,3778,529,0.12282331088925005,63391725.0,8963575.0,709.2928952867425,18.830763872765267,88252.40237520314,14718.301602043186,702.0,16.96,75000.0,12000.0
2018-08,2018-08-01,3554,3239,315,0.08863252673044457,50345125.0,4779050.0,711.0687957231289,18.520571187394506,88999.17265053462,14165.763927968486,702.0,16.645,75000.0,11037.5
2018-09,2018-09-01,2420,2247,173,0.07148760330578513,35216800.0,2726500.0,712.2231404958678,18.614698347107435,91160.06783057851,14552.396694214876,702.0,16.955,75000.0,12000.0
2018-10,2018-10-01,2146,2061,85,0.03960857409133271,30068325.0,1292150.0,711.7649114631873,18.543550792171494,92401.99606244173,14011.33504193849,702.0,16.45,75000.0,11000.0
2018-11,2018-11-01,1627,1603,24,0.014751075599262446,22500100.0,374100.0,713.0547019053473,18.717375537799633,93284.41059618932,13829.19483712354,707.0,16.49,75000.0,11000.0
2018-12,2018-12-01,1245,1232,13,0.010441767068273093,17216400.0,209375.0,714.3413654618474,17.277943775100425,94754.61135742972,13828.43373493976,707.0,15.79,75000.0,10000.0
