window_id,dimension,category,share,reference_share,shift_pp,jsd
2016-03,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,9.597786473218095e-05
2016-03,home_ownership,OWN,0.12214918164743761,0.12099588831516542,0.11532933322721955,9.597786473218095e-05
2016-03,home_ownership,RENT,0.3890528575261605,0.38110776439089694,0.7945093135263537,9.597786473218095e-05
2016-03,term, 36 months,0.8083579286289241,0.8094520940906483,-0.10941654617242502,9.68121084701898e-07
2016-03,term, 60 months,0.19164207137107594,0.1905479059093517,0.10941654617242502,9.68121084701898e-07
2016-03,application_type,Individual,0.9757177354440569,0.9814735131000192,-0.5755777655962246,0.00019828969565738016
2016-03,application_type,Joint App,0.02428226455594312,0.018526486899980876,0.5755777655962243,0.00019828969565738016
2016-04,purpose,car,0.013462873004857738,0.011510327022375215,0.19525459824825225,0.00032093330917223184
2016-04,purpose,credit_card,0.20846634281748785,0.2133295085102314,-0.48631656927435596,0.00032093330917223184
2016-04,purpose,debt_consolidation,0.561970853573907,0.5690380569898642,-0.7067203415957235,0.00032093330917223184
2016-04,purpose,home_improvement,0.07453157529493408,0.07349636641805317,0.10352088768809109,0.00032093330917223184
2016-04,purpose,house,0.006523247744621791,0.0048407917383821,0.16824560062396907,0.00032093330917223184
2016-04,purpose,major_purchase,0.025954198473282442,0.025088449034232168,0.08657494390502743,0.00032093330917223184
2016-04,purpose,medical,0.011103400416377515,0.012024287626697265,-0.09208872103197499,0.00032093330917223184
2016-04,purpose,moving,0.006384455239417071,0.007398642187798814,-0.10141869483817431,0.00032093330917223184
2016-04,purpose,other,0.07272727272727272,0.06467536813922356,0.8051904588049164,0.00032093330917223184
2016-04,purpose,renewable_energy,0.0009715475364330327,0.0006693440428380187,0.030220349359501394,0.00032093330917223184
2016-04,purpose,small_business,0.011380985426786953,0.010386785236182826,0.09942001906041269,0.00032093330917223184
2016-04,purpose,vacation,0.006523247744621791,0.007542073054121247,-0.10188253094994565,0.00032093330917223184
2016-04,home_ownership,MORTGAGE,0.4860513532269257,0.4977409638554217,-1.1689610628495994,0.0002264356316684357
2016-04,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,0.0002264356316684357
2016-04,home_ownership,OWN,0.13282442748091602,0.12099588831516542,1.1828539165750607,0.0002264356316684357
2016-04,home_ownership,RENT,0.38112421929215823,0.38110776439089694,0.0016454901261286903,0.0002264356316684357
2016-04,term, 36 months,0.8145732130464954,0.8094520940906483,0.5121118955847104,2.147629530505871e-05
2016-04,term, 60 months,0.1854267869535045,0.1905479059093517,-0.5121118955847187,2.147629530505871e-05
2016-04,application_type,Individual,0.9861207494795281,0.9814735131000192,0.46472363795089233,0.0001699324195659558
2016-04,application_type,Joint App,0.013879250520471894,0.018526486899980876,-0.4647236379508982,0.0001699324195659558
2016-05,purpose,car,0.012724550898203593,0.011510327022375215,0.12142238758283772,0.0007641958375413951
2016-05,purpose,credit_card,0.19086826347305388,0.2133295085102314,-2.246124503717753,0.0007641958375413951
2016-05,purpose,debt_consolidation,0.5686751497005988,0.5690380569898642,-0.03629072892653573,0.0007641958375413951
2016-05,purpose,home_improvement,0.08551646706586827,0.07349636641805317,1.20201006478151,0.0007641958375413951
2016-05,purpose,house,0.005052395209580838,0.0048407917383821,0.021160347119873833,0.0007641958375413951
2016-05,purpose,major_purchase,0.02881736526946108,0.025088449034232168,0.3728916235228912,0.0007641958375413951
2016-05,purpose,medical,0.012911676646706586,0.012024287626697265,0.08873890200093212,0.0007641958375413951
2016-05,purpose,moving,0.006923652694610778,0.007398642187798814,-0.047498949318803586,0.0007641958375413951
2016-05,purpose,other,0.0658682634730539,0.06467536813922356,0.11928953338303377,0.0007641958375413951
2016-05,purpose,renewable_energy,0.0007485029940119761,0.0006693440428380187,0.007915895117395738,0.0007641958375413951
2016-05,purpose,small_business,0.013847305389221557,0.010386785236182826,0.3460520153038731,0.0007641958375413951
2016-05,purpose,vacation,0.008046407185628742,0.007542073054121247,0.05043341315074945,0.0007641958375413951
2016-05,home_ownership,MORTGAGE,0.5054266467065869,0.4977409638554217,0.7685682851165165,0.0001301531344869925
2016-05,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,0.0001301531344869925
2016-05,home_ownership,OWN,0.11339820359281437,0.12099588831516542,-0.7597684722351048,0.0001301531344869925
2016-05,home_ownership,RENT,0.3811751497005988,0.38110776439089694,0.006738530970185064,0.0001301531344869925
2016-05,term, 36 months,0.8149326347305389,0.8094520940906483,0.5480540639890563,2.461485840465124e-05
2016-05,term, 60 months,0.18506736526946108,0.1905479059093517,-0.5480540639890619,2.461485840465124e-05
2016-05,application_type,Individual,0.9756736526946108,0.9814735131000192,-0.5799860405408364,0.0002011440496121051
2016-05,application_type,Joint App,0.024326347305389222,0.018526486899980876,0.5799860405408346,0.0002011440496121051
2016-06,purpose,car,0.012607079359948278,0.011510327022375215,0.10967523375730627,0.001518543147011992
2016-06,purpose,credit_card,0.1845805721674479,0.2133295085102314,-2.8748936342783526,0.001518543147011992
2016-06,purpose,debt_consolidation,0.5626313237433328,0.5690380569898642,-0.6406733246531404,0.001518543147011992
2016-06,purpose,home_improvement,0.08792629707451108,0.07349636641805317,1.442993065645791,0.001518543147011992
2016-06,purpose,house,0.006626798125101019,0.0048407917383821,0.17860063867189188,0.001518543147011992
2016-06,purpose,major_purchase,0.03103281073218038,0.025088449034232168,0.5944361697948212,0.001518543147011992
2016-06,purpose,medical,0.016971068369161145,0.012024287626697265,0.494678074246388,0.001518543147011992
2016-06,purpose,moving,0.010182641021496687,0.007398642187798814,0.2783998833697873,0.001518543147011992
2016-06,purpose,other,0.06885404881202521,0.06467536813922356,0.4178680672801652,0.001518543147011992
2016-06,purpose,renewable_energy,0.0003232584451268789,0.0006693440428380187,-0.03460855977111398,0.001518543147011992
2016-06,purpose,small_business,0.00937449490867949,0.010386785236182826,-0.1012290327503336,0.001518543147011992
2016-06,purpose,vacation,0.00888960724098917,0.007542073054121247,0.1347534186867923,0.001518543147011992
2016-06,home_ownership,MORTGAGE,0.49038306125747533,0.4977409638554217,-0.7357902597946386,9.525888992954193e-05
2016-06,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,9.525888992954193e-05
2016-06,home_ownership,OWN,0.1196056246969452,0.12099588831516542,-0.13902636182202138,9.525888992954193e-05
2016-06,home_ownership,RENT,0.3900113140455794,0.38110776439089694,0.8903549654682485,9.525888992954193e-05
2016-06,term, 36 months,0.7911750444480362,0.8094520940906483,-1.827704964261212,0.00026135857558099145
2016-06,term, 60 months,0.2088249555519638,0.1905479059093517,1.8277049642612093,0.00026135857558099145
2016-06,application_type,Individual,0.9946662356554065,0.9814735131000192,1.3192722555387282,0.001952227866122023
2016-06,application_type,Joint App,0.0053337643445935026,0.018526486899980876,-1.3192722555387373,0.001952227866122023
2016-07,purpose,car,0.013632286995515695,0.011510327022375215,0.21219599731404792,0.0011571639999591148
2016-07,purpose,credit_card,0.18439461883408073,0.2133295085102314,-2.893488967615068,0.0011571639999591148
2016-07,purpose,debt_consolidation,0.5874439461883408,0.5690380569898642,1.8405889198476633,0.0011571639999591148
2016-07,purpose,home_improvement,0.07856502242152466,0.07349636641805317,0.5068656003471492,0.0011571639999591148
2016-07,purpose,house,0.005022421524663677,0.0048407917383821,0.018162978628157717,0.0011571639999591148
2016-07,purpose,major_purchase,0.0242152466367713,0.025088449034232168,-0.08732023974608663,0.0011571639999591148
2016-07,purpose,medical,0.010941704035874439,0.012024287626697265,-0.10825835908228262,0.0011571639999591148
2016-07,purpose,moving,0.01147982062780269,0.007398642187798814,0.4081178440003876,0.0011571639999591148
2016-07,purpose,other,0.06331838565022421,0.06467536813922356,-0.13569824889993476,0.0011571639999591148
2016-07,purpose,renewable_energy,0.00035874439461883406,0.0006693440428380187,-0.031059964821918466,0.0011571639999591148
2016-07,purpose,small_business,0.009327354260089685,0.010386785236182826,-0.10594309760931404,0.0011571639999591148
2016-07,purpose,vacation,0.011300448430493274,0.007542073054121247,0.3758375376372027,0.0011571639999591148
2016-07,home_ownership,MORTGAGE,0.49524663677130043,0.4977409638554217,-0.2494327084121284,7.094101926158043e-05
2016-07,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,7.094101926158043e-05
2016-07,home_ownership,OWN,0.12484304932735427,0.12099588831516542,0.3847161012188849,7.094101926158043e-05
2016-07,home_ownership,RENT,0.3799103139013453,0.38110776439089694,-0.11974504895516658,7.094101926158043e-05
2016-07,term, 36 months,0.7829596412556054,0.8094520940906483,-2.649245283504298,0.0005409849781775316
2016-07,term, 60 months,0.21704035874439462,0.1905479059093517,2.6492452835042926,0.0005409849781775316
2016-07,application_type,Individual,0.9998206278026905,0.9814735131000192,1.8347114702671363,0.0060193940968493904
2016-07,application_type,Joint App,0.00017937219730941703,0.018526486899980876,-1.834711470267146,0.0060193940968493904
2016-08,purpose,car,0.012464387464387465,0.011510327022375215,0.09540604420122493,0.0007890425481967456
2016-08,purpose,credit_card,0.19337606837606838,0.2133295085102314,-1.995344013416303,0.0007890425481967456
2016-08,purpose,debt_consolidation,0.5781695156695157,0.5690380569898642,0.9131458679651483,0.0007890425481967456
2016-08,purpose,home_improvement,0.07051282051282051,0.07349636641805317,-0.2983545905232657,0.0007890425481967456
2016-08,purpose,house,0.005698005698005698,0.0048407917383821,0.08572139596235984,0.0007890425481967456
2016-08,purpose,major_purchase,0.029024216524216523,0.025088449034232168,0.3935767489984355,0.0007890425481967456
2016-08,purpose,medical,0.009793447293447293,0.012024287626697265,-0.22308403332499724,0.0007890425481967456
2016-08,purpose,moving,0.011574074074074073,0.007398642187798814,0.41754318862752593,0.0007890425481967456
2016-08,purpose,other,0.07033475783475783,0.06467536813922356,0.5659389695534269,0.0007890425481967456
2016-08,purpose,renewable_energy,0.0005341880341880342,0.0006693440428380187,-0.013515600864998447,0.0007890425481967456
2016-08,purpose,small_business,0.009259259259259259,0.010386785236182826,-0.11275259769235671,0.0007890425481967456
2016-08,purpose,vacation,0.009259259259259259,0.007542073054121247,0.17171862051380116,0.0007890425481967456
2016-08,home_ownership,MORTGAGE,0.49216524216524216,0.4977409638554217,-0.5575721690179558,9.975623813215847e-05
2016-08,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,9.975623813215847e-05
2016-08,home_ownership,OWN,0.12713675213675213,0.12099588831516542,0.6140863821586712,9.975623813215847e-05
2016-08,home_ownership,RENT,0.3806980056980057,0.38110776439089694,-0.04097586928912267,9.975623813215847e-05
2016-08,term, 36 months,0.8112535612535613,0.8094520940906483,0.1801467162912962,2.639632883491463e-06
2016-08,term, 60 months,0.18874643874643873,0.1905479059093517,-0.1801467162912962,2.639632883491463e-06
2016-08,application_type,Individual,0.9976851851851852,0.9814735131000192,1.6211672085166051,0.0036221065289672983
2016-08,application_type,Joint App,0.0023148148148148147,0.018526486899980876,-1.6211672085166062,0.0036221065289672983
2016-09,purpose,car,0.014141414141414142,0.011510327022375215,0.2631087119038927,0.0012219863909575378
2016-09,purpose,credit_card,0.18249158249158248,0.2133295085102314,-3.083792601864893,0.0012219863909575378
2016-09,purpose,debt_consolidation,0.5708193041526375,0.5690380569898642,0.17812471627732807,0.0012219863909575378
2016-09,purpose,home_improvement,0.07901234567901234,0.07349636641805317,0.5515979260959175,0.0012219863909575378
2016-09,purpose,house,0.005611672278338945,0.0048407917383821,0.07708805399568447,0.0012219863909575378
2016-09,purpose,major_purchase,0.02536475869809203,0.025088449034232168,0.02763096638598618,0.0012219863909575378
2016-09,purpose,medical,0.01526374859708193,0.012024287626697265,0.32394609703846644,0.0012219863909575378
2016-09,purpose,moving,0.009427609427609427,0.007398642187798814,0.2028967239810613,0.0012219863909575378
2016-09,purpose,other,0.07721661054994389,0.06467536813922356,1.2541242410720326,0.0012219863909575378
2016-09,purpose,renewable_energy,0.0006734006734006734,0.0006693440428380187,0.000405663056265472,0.0012219863909575378
2016-09,purpose,small_business,0.010549943883277216,0.010386785236182826,0.016315864709439028,0.0012219863909575378
2016-09,purpose,vacation,0.009427609427609427,0.007542073054121247,0.18855363734881797,0.0012219863909575378
2016-09,home_ownership,MORTGAGE,0.49584736251402917,0.4977409638554217,-0.1893601341392548,4.956839480980144e-06
2016-09,home_ownership,OTHER,0.0002244668911335578,0.00015538343851596864,0.006908345261758916,4.956839480980144e-06
2016-09,home_ownership,OWN,0.12166105499438833,0.12099588831516542,0.06651666792229088,4.956839480980144e-06
2016-09,home_ownership,RENT,0.38226711560044896,0.38110776439089694,0.11593512095520175,4.956839480980144e-06
2016-09,term, 36 months,0.7995510662177329,0.8094520940906483,-0.9901027872915469,7.791809213179846e-05
2016-09,term, 60 months,0.2004489337822671,0.1905479059093517,0.9901027872915413,7.791809213179846e-05
2016-09,application_type,Individual,0.9860830527497194,0.9814735131000192,0.4609539649700234,0.00016698514723484923
2016-09,application_type,Joint App,0.013916947250280583,0.018526486899980876,-0.4609539649700293,0.00016698514723484923
2016-10,purpose,car,0.013775204631663006,0.011510327022375215,0.22648776092877906,0.0009992622098124108
2016-10,purpose,credit_card,0.18466759832301857,0.2133295085102314,-2.8661910187212842,0.0009992622098124108
2016-10,purpose,debt_consolidation,0.5861449391096027,0.5690380569898642,1.7106882119738542,0.0009992622098124108
2016-10,purpose,home_improvement,0.07386703932920742,0.07349636641805317,0.03706729111542517,0.0009992622098124108
2016-10,purpose,house,0.0027949690556997404,0.0048407917383821,-0.20458226826823595,0.0009992622098124108
2016-10,purpose,major_purchase,0.026152924735476143,0.025088449034232168,0.10644757012439748,0.0009992622098124108
2016-10,purpose,medical,0.012377720103813137,0.012024287626697265,0.035343247711587186,0.0009992622098124108
2016-10,purpose,moving,0.007187063286085047,0.007398642187798814,-0.021157890171376748,0.0009992622098124108
2016-10,purpose,other,0.07346775803553604,0.06467536813922356,0.879238989631248,0.0009992622098124108
2016-10,purpose,renewable_energy,0.0011978438810141745,0.0006693440428380187,0.052849983817615576,0.0009992622098124108
2016-10,purpose,small_business,0.0093831104012777,0.010386785236182826,-0.10036748349051255,0.0009992622098124108
2016-10,purpose,vacation,0.008983829107606308,0.007542073054121247,0.14417560534850607,0.0009992622098124108
2016-10,home_ownership,MORTGAGE,0.5226592134158514,0.4977409638554217,2.4918249560429704,0.0003761276153293031
2016-10,home_ownership,OTHER,0.0,0.00015538343851596864,-0.015538343851596864,0.0003761276153293031
2016-10,home_ownership,OWN,0.11199840287482532,0.12099588831516542,-0.8997485440340097,0.0003761276153293031
2016-10,home_ownership,RENT,0.3653423837093232,0.38110776439089694,-1.5765380681573737,0.0003761276153293031
2016-10,term, 36 months,0.8073467758035536,0.8094520940906483,-0.2105318287094704,3.577046135623042e-06
2016-10,term, 60 months,0.1926532241964464,0.1905479059093517,0.2105318287094704,3.577046135623042e-06
2016-10,application_type,Individual,0.9672589339189459,0.9814735131000192,-1.4214579181073272,0.0010242435353429564
2016-10,application_type,Joint App,0.0327410660810541,0.018526486899980876,1.4214579181073224,0.0010242435353429564
2016-11,purpose,car,0.010144045445323595,0.011510327022375215,-0.13662815770516204,0.000455090250926102
2016-11,purpose,credit_card,0.2006492189085007,0.2133295085102314,-1.2680289601730705,0.000455090250926102
2016-11,purpose,debt_consolidation,0.5879488740109555,0.5690380569898642,1.891081702109132,0.000455090250926102
2016-11,purpose,home_improvement,0.06918238993710692,0.07349636641805317,-0.4313976480946252,0.000455090250926102
2016-11,purpose,house,0.003854737269222966,0.0048407917383821,-0.0986054469159134,0.000455090250926102
2016-11,purpose,major_purchase,0.025360113613308987,0.025088449034232168,0.027166457907681907,0.000455090250926102
2016-11,purpose,medical,0.013390139987827145,0.012024287626697265,0.136585236112988,0.000455090250926102
2016-11,purpose,moving,0.006695069993913573,0.007398642187798814,-0.07035721938852416,0.000455090250926102
2016-11,purpose,other,0.06613917630350984,0.06467536813922356,0.1463808164286276,0.000455090250926102
2016-11,purpose,renewable_energy,0.0016230472712517752,0.0006693440428380187,0.09537032284137566,0.000455090250926102
2016-11,purpose,small_business,0.008723879082978291,0.010386785236182826,-0.16629061532045347,0.000455090250926102
2016-11,purpose,vacation,0.006289308176100629,0.007542073054121247,-0.1252764878020618,0.000455090250926102
2016-11,home_ownership,MORTGAGE,0.5313451004260499,0.4977409638554217,3.360413657062816,0.0006302543576094024
2016-11,home_ownership,OTHER,0.0002028809089064719,0.00015538343851596864,0.004749747039050327,0.0006302543576094024
2016-11,home_ownership,OWN,0.10651247717589775,0.12099588831516542,-1.4483411139267668,0.0006302543576094024
2016-11,home_ownership,RENT,0.36193954148914587,0.38110776439089694,-1.9168222901751075,0.0006302543576094024
2016-11,term, 36 months,0.8123351592615135,0.8094520940906483,0.2883065170865118,6.775671360379387e-06
2016-11,term, 60 months,0.18766484073848652,0.1905479059093517,-0.28830651708651733,6.775671360379387e-06
2016-11,application_type,Individual,0.9610468654899574,0.9814735131000192,-2.0426647610061743,0.0019087338031160564
2016-11,application_type,Joint App,0.038953134510042606,0.018526486899980876,2.042664761006173,0.0019087338031160564
2016-12,purpose,car,0.011888250445809392,0.011510327022375215,0.03779234234341771,0.000626318123650778
2016-12,purpose,credit_card,0.1906082821478106,0.2133295085102314,-2.2721226362420825,0.000626318123650778
2016-12,purpose,debt_consolidation,0.5801466217554984,0.5690380569898642,1.1108564765634155,0.000626318123650778
2016-12,purpose,home_improvement,0.07132950267485635,0.07349636641805317,-0.21668637431968146,0.000626318123650778
2016-12,purpose,house,0.00515157519318407,0.0048407917383821,0.031078345480196976,0.000626318123650778
2016-12,purpose,major_purchase,0.027144838517931445,0.025088449034232168,0.20563894836992774,0.000626318123650778
2016-12,purpose,medical,0.013275212997820487,0.012024287626697265,0.12509253711232224,0.000626318123650778
2016-12,purpose,moving,0.006934812760055479,0.007398642187798814,-0.04638294277433354,0.000626318123650778
2016-12,purpose,other,0.07311274024172776,0.06467536813922356,0.8437372102504198,0.000626318123650778
2016-12,purpose,renewable_energy,0.00039627501486031304,0.0006693440428380187,-0.02730690279777057,0.000626318123650778
2016-12,purpose,small_business,0.010105012878937983,0.010386785236182826,-0.028177235724484266,0.000626318123650778
2016-12,purpose,vacation,0.009906875371507827,0.007542073054121247,0.23648023173865798,0.000626318123650778
2016-12,home_ownership,MORTGAGE,0.4872201307707549,0.4977409638554217,-1.0520833084666836,0.0006548393707977965
2016-12,home_ownership,OTHER,0.002179512581731722,0.00015538343851596864,0.20241291432157535,0.0006548393707977965
2016-12,home_ownership,OWN,0.11511789181692095,0.12099588831516542,-0.587799649824447,0.0006548393707977965
2016-12,home_ownership,RENT,0.3954824648305924,0.38110776439089694,1.4374700439695465,0.0006548393707977965
2016-12,term, 36 months,0.8171190806419655,0.8094520940906483,0.7666986551317145,4.839089066045114e-05
2016-12,term, 60 months,0.18288091935803447,0.1905479059093517,-0.7666986551317229,4.839089066045114e-05
2016-12,application_type,Individual,0.9619575985734099,0.9814735131000192,-1.951591452660928,0.0017673015179864313
2016-12,application_type,Joint App,0.03804240142659005,0.018526486899980876,1.9515914526609175,0.0017673015179864313
2017-01,purpose,car,0.013827044762127958,0.011510327022375215,0.23167177397527428,0.0008061666860766335
2017-01,purpose,credit_card,0.20623388797750175,0.2133295085102314,-0.7095620532729663,0.0008061666860766335
2017-01,purpose,debt_consolidation,0.5765174595734708,0.5690380569898642,0.7479402583606576,0.0008061666860766335
2017-01,purpose,home_improvement,0.06561987344738693,0.07349636641805317,-0.787649297066624,0.0008061666860766335
2017-01,purpose,house,0.006796344035622217,0.0048407917383821,0.19555522972401174,0.0008061666860766335
2017-01,purpose,major_purchase,0.019217248652449028,0.025088449034232168,-0.5871200381783139,0.0008061666860766335
2017-01,purpose,medical,0.013592688071244434,0.012024287626697265,0.15684004445471691,0.0008061666860766335
2017-01,purpose,moving,0.009374267635340989,0.007398642187798814,0.19756254475421742,0.0008061666860766335
2017-01,purpose,other,0.06421373330208577,0.06467536813922356,-0.04616348371377921,0.0008061666860766335
2017-01,purpose,renewable_energy,0.00046871338176704945,0.0006693440428380187,-0.020063066107096926,0.0008061666860766335
2017-01,purpose,small_business,0.014061401453011484,0.010386785236182826,0.3674616216828658,0.0008061666860766335
2017-01,purpose,vacation,0.010077337707991563,0.007542073054121247,0.2535264653870316,0.0008061666860766335
2017-01,home_ownership,MORTGAGE,0.5193344269978908,0.4977409638554217,2.159346314246907,0.004526325997497634
2017-01,home_ownership,OTHER,0.01288961799859386,0.00015538343851596864,1.273423456007789,0.004526325997497634
2017-01,home_ownership,OWN,0.11506913522381064,0.12099588831516542,-0.5926753091354777,0.004526325997497634
2017-01,home_ownership,RENT,0.3527068197797047,0.38110776439089694,-2.8400944611192247,0.004526325997497634
2017-01,term, 36 months,0.8188422779470353,0.8094520940906483,0.9390183856387013,7.284910171360048e-05
2017-01,term, 60 months,0.18115772205296463,0.1905479059093517,-0.9390183856387069,7.284910171360048e-05
2017-01,application_type,Individual,0.9643777829857042,0.9814735131000192,-1.7095730114314978,0.0014102698745015528
2017-01,application_type,Joint App,0.03562221701429576,0.018526486899980876,1.709573011431488,0.0014102698745015528
2017-02,purpose,car,0.011376564277588168,0.011510327022375215,-0.013376274478704708,0.00041210471290741506
2017-02,purpose,credit_card,0.21473265073947667,0.2133295085102314,0.14031422292452578,0.00041210471290741506
2017-02,purpose,debt_consolidation,0.5728100113765643,0.5690380569898642,0.37719543867000827,0.00041210471290741506
2017-02,purpose,home_improvement,0.07394766780432309,0.07349636641805317,0.045130138626992,0.00041210471290741506
2017-02,purpose,house,0.005119453924914676,0.0048407917383821,0.027866218653257568,0.00041210471290741506
2017-02,purpose,major_purchase,0.020762229806598406,0.025088449034232168,-0.4326219227633762,0.00041210471290741506
2017-02,purpose,medical,0.016211604095563138,0.012024287626697265,0.4187316468865873,0.00041210471290741506
2017-02,purpose,moving,0.005972696245733789,0.007398642187798814,-0.14259459420650256,0.00041210471290741506
2017-02,purpose,other,0.06143344709897611,0.06467536813922356,-0.3241921040247453,0.00041210471290741506
2017-02,purpose,renewable_energy,0.0005688282138794084,0.0006693440428380187,-0.010051582895861033,0.00041210471290741506
2017-02,purpose,small_business,0.008248009101251423,0.010386785236182826,-0.2138776134931403,0.00041210471290741506
